Calvin #,Color,Current Mileage,Date_of_Service,Dept_t1,Dept_t3,Driver,Driver_x,Driver_y,KBB Value,Last LOF,Last Service,Make,Make_t1,Make_t3,Mileage,Model,Model_t1,Model_t3,Notes,Overall condition,Service?,Tire Condition IN 32nds,Title,Unnamed: 10,Unnamed: 9,VIN,Veh #,Vehicle,Vehicle  #,Vehicle #,Vehicle #_t5,Vehicle Year,Year_t1,Year_t3
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,UNCLAIMED WITH TITLE,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL, NO TITLE OFF CAMPUS PAYING INSURANCE,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,CLAIMED NO TITLE,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #8,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Burgundy,NULL,none,none,none,none,none,NULL,751,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Custodial/Emily,Fac #9,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,none,none,none,none,none,NULL,NULL,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,Golf Carts,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,White,NULL,none,none,none,none,none,NULL,8323,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS/Advancement,OO7,20,NULL,NULL,NULL,NULL,NULL
NULL,NULL,Green EZ/Go,NULL,none,none,none,none,none,NULL,6377,6/14/2023,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,BS,Fac #4,20,NULL,NULL,NULL,NULL,NULL
